,"['Au0+', 'Au0+']","['Au0+', 'Li0+']","['Au0+', 'Tc0+']","['B0+', 'B0+']","['B3-', 'B3-']","['Ba0+', 'Ba0+']","['C0+', 'C0+']","['C0+', 'O0+']","['C4-', 'C4-']","['Ca0+', 'Ca0+']","['Cl0+', 'Cl0+']","['Co0+', 'Co0+']","['Co0+', 'Li0+']","['Co0+', 'Rh0+']","['Co0+', 'Tc0+']","['Cr0+', 'Cr0+']","['Cr0+', 'Fe0+']","['Cr0+', 'Ir0+']","['Cr0+', 'Tc0+']","['Cu0+', 'Cu0+']","['Cu0+', 'Ni0+']","['Cu0+', 'Pd0+']","['Cu0+', 'Tc0+']","['Er0+', 'Er0+']","['F-', 'F-']","['Fe0+', 'Fe0+']","['Fe0+', 'Pt0+']","['Fe0+', 'Tc0+']","['Ga0+', 'Ga0+']","['H-', 'H-']","['Hf0+', 'Hf0+']","['Hg0+', 'Hg0+']","['Ir0+', 'Ir0+']","['Ir0+', 'Mn0+']","['Ir0+', 'Tc0+']","['Ir0+', 'V0+']","['La0+', 'La0+']","['La0+', 'Y0+']","['Li0+', 'Li0+']","['Li0+', 'Ru0+']","['Mn0+', 'Mn0+']","['Mn0+', 'Ni0+']","['Mn0+', 'Tc0+']","['Mo0+', 'Mo0+']","['Ni0+', 'Ni0+']","['Ni0+', 'Pt0+']","['Ni0+', 'Tc0+']","['O0+', 'O0+']","['O2-', 'O2-']","['Os0+', 'Os0+']","['Os0+', 'Pd0+']","['Os0+', 'Pt0+']","['Os0+', 'Sc0+']","['Pd0+', 'Pd0+']","['Pd0+', 'Pt0+']","['Pd0+', 'Tc0+']","['Pt0+', 'Pt0+']","['Pt0+', 'Tc0+']","['Re0+', 'Re0+']","['Rh0+', 'Rh0+']","['Rh0+', 'Tc0+']","['Ru0+', 'Ru0+']","['Sc0+', 'Sc0+']","['Sc0+', 'Tc0+']","['Sc0+', 'Y0+']","['Si0+', 'Si0+']","['Si4-', 'Si4-']","['Sr0+', 'Sr0+']","['Tc0+', 'Tc0+']","['Tc3-', 'Tc3-']","['Te2-', 'Te2-']","['Ti0+', 'Ti0+']","['U0+', 'U0+']","['W0+', 'W0+']","['Y0+', 'Y0+']","['Zn0+', 'Zn0+']","['Zr0+', 'Zr0+']"
0,0.017737249244013122,0.2169018730735555,0.009353299890811566,0.8644993978874594,0.8205076074538595,0.060586393218695016,0.6862523376077668,0.7472534488890642,0.06686228631228479,0.13828549917961988,0.20972170270198312,0.04335008015920302,0.4492989896072898,0.015859142149886436,0.01449681969352377,0.0030632866349021254,0.017304827799801505,0.10310405958400623,0.22144912424106902,0.005237058484174749,0.01127238728199563,0.010770278509060224,0.00844419427958258,0.020748325869897395,0.2927987739092417,0.30629406881884746,0.35387593008167134,0.012503238724031135,0.030453348428970628,0.65938022571394,0.046927052908745846,0.3125847593964476,0.0008216821791953457,0.0823881436630952,0.011349293938957238,0.008540956532564453,0.9780255892093213,0.5467560484326818,0.08553677506982596,0.852165399849843,0.012978198733430098,0.364329999443287,0.0970958520746461,0.5994482603315043,0.008940894366725002,0.0029581662172590097,0.011839893837933227,0.40700859444264587,0.07396201529479568,0.03436532597672686,0.03925205716097363,0.029781511238680624,0.26002725420366896,0.0029907506986039728,0.00858240422431858,0.0040128043427467555,0.005087950019623142,0.013956137067374925,0.015518330145411256,0.013676316373384616,0.03672962248520352,0.0006737508439702053,0.1715431180160619,0.11650726825509031,0.8079732218493323,0.5107531802369296,0.5535772638099924,0.47131152052859865,0.002734013195212913,0.004286768589002944,0.7952039539660818,0.9195061711667426,0.9862472832872881,0.0849150551303942,0.089803645763114,0.6687983086910849,0.7510439560860088
1,0.007231534000786968,0.21687361691154575,0.00960606073141739,0.6096153151829845,,,,0.5207233409419925,0.06704166272143935,0.1992483687996424,,0.05763587595443168,0.4474348705631888,0.01560038007041073,0.014480733079696115,0.022512244023083324,0.01744290746662212,0.10310121042619337,0.22153147557002892,0.5644336837012234,0.011272268805633834,0.010868375185047139,0.00842813783241802,0.22452255163201187,,0.8391417806255916,0.35068285468800076,0.012509369342221747,0.5723828258812943,0.6608585911609288,0.07798415379948598,,0.02322091200780463,0.08462577466695967,0.011519565107487157,0.009114334319271325,0.15967958554737094,0.45093373470382436,0.5245502179913685,0.8520855164006971,0.02951683635499437,0.8450057851082,0.09665078712901205,0.6061533572466394,0.018428921163514803,0.0020823913497281044,0.011839855952459278,0.34842867057211163,0.13538572466223348,0.7413968534457986,0.03935002360732159,0.029381044044268185,0.257705366870616,0.007061358504128767,0.008585825985158179,0.003943983056413867,0.0005349726885666614,0.013488541572245879,0.4358787256552205,0.9968773543800303,0.036580977523410836,0.014442087266321749,0.369621541317389,0.1165561125948881,0.7911423963414541,0.5126513806919405,0.5578791244301281,,0.3938887502497426,0.36165420897242573,,0.5623014480898796,0.25559264479138594,0.16293190788618517,0.012873541992867664,,
2,0.013820039450870732,,,0.8644985088758133,,,,,0.7716107475905026,0.5976542368983463,,0.10672007080707852,,,,0.1251870281148112,,,,0.5991381253737125,,,,0.25441498506493293,,0.811565913291324,,,0.8491703863876013,,,,0.00394237424762468,,,,0.03363785473735517,,,,0.24799243967011161,0.5276585909677949,,0.11470866659657827,0.01608571715165449,,,0.29520519866925243,,0.7247666914362745,,,,0.004443638084772032,,,0.6568804217868887,,0.380763117037269,0.44807396144163586,,0.005685907704722481,0.6557759486379287,,,0.7330277980189366,,,0.13357136300478112,0.11787087507087046,,,,0.6945962448168893,0.041514980354630644,,
3,0.00842527011578733,,,,,,,,0.44948263358923796,0.674924490011124,,0.4565988768797388,,,,0.1165937023292156,,,,0.3811069152076235,,,,0.14739546308551027,,0.8385507082993203,,,0.8792486726653256,,,,0.0011269869885781544,,,,,,,,0.7163956773276174,0.07762265173158903,,0.1068455721185313,0.005873192495625109,,,0.414765389383155,,,,,,,,,0.6450211575025349,,0.5033887056522637,0.9604518994640001,,0.030679384028797246,0.8184022009256732,,,0.7334525613224941,,,0.3533725977048187,0.6790565821146972,,,,0.9937469828517345,0.30756989479398206,,
4,0.7247999026329857,,,,,,,,0.7716107524393883,0.10476985873246152,,0.5526735623675423,,,,0.1704200216954265,,,,0.9941739780797988,,,,,,0.8144813804499709,,,0.8846629147855617,,,,0.14707217983463092,,,,,,,,0.9863091120459013,0.39067416909985114,,0.2394724921240324,0.3777699983604189,,,,,,,,,,,,0.7644392677928883,,0.3935055589551232,0.8784051583125777,,0.6064654747191814,0.2735500273527707,,,0.9813405060908547,,,0.5137564856145719,0.13155034642371075,,,,0.241822808475838,0.4948681077499731,,
5,0.5048397905327842,,,,,,,,0.44948263358923796,0.543349281927697,,0.5555428214714161,,,,0.06678821960113707,,,,0.9855577077653579,,,,,,0.09710355625285702,,,0.9226229411950658,,,,0.6286673247182042,,,,,,,,0.7965279658340461,0.12444950354785622,,0.3209991704790061,0.7510151952326791,,,,,,,,,,,,0.7076630816695914,,,0.1496374274769529,,0.614921266408292,0.6410007092304877,,,0.975404792938648,,,,0.019954499925404736,,,,0.1658982409777931,0.08406190545132561,,
6,,,,,,,,,0.3343107073753382,0.488695033844632,,0.5581817144619334,,,,0.05710651833607427,,,,0.7605995047827045,,,,,,0.09603146123864262,,,0.8404183992825953,,,,0.20996111005425985,,,,,,,,0.2515213362368973,0.19730484932078665,,0.22107155845853482,0.7443788032598272,,,,,,,,,,,,0.5923247023261019,,,0.1579682549439807,,0.6409356333964666,0.4357831323809828,,,0.28475723944292347,,,,0.03291079610664498,,,,0.9491191565287319,0.48735258040072993,,
7,,,,,,,,,0.34660270604468024,0.5388013781854847,,0.5586745617448503,,,,0.07276321394088692,,,,0.8424213769102934,,,,,,0.2610352064576239,,,,,,,0.06988646223610812,,,,,,,,0.9559076228843701,0.7226754156753015,,0.22287423428718178,0.5749668849637517,,,,,,,,,,,,0.5601453754406329,,,0.09117191503472437,,0.633052085449929,0.5328374329321502,,,0.2809132387129704,,,,0.34035388705905295,,,,0.7174523622584597,,,
8,,,,,,,,,0.34624459946282543,,,0.4406372728308862,,,,,,,,0.7739543246200432,,,,,,0.2659674628596663,,,,,,,0.3038837208586076,,,,,,,,0.5007458289590944,,,0.3298154580366873,0.37004494036712193,,,,,,,,,,,,,,,0.28181995923764475,,0.7323944011817308,,,,0.9825004050314062,,,,0.9718804123839765,,,,0.6648289465567156,,,
9,,,,,,,,,,,,0.24848742988434872,,,,,,,,0.799450023326072,,,,,,0.5863793083928385,,,,,,,0.014398006014497793,,,,,,,,0.4102450949847479,,,0.3296499749931182,0.41293529767185166,,,,,,,,,,,,,,,0.1980364297480563,,0.612850949460443,,,,0.9976642836139055,,,,0.2430280302636431,,,,0.8153422545137032,,,
