,"['Au0+', 'Au0+', 'Au0+', 'Au0+', 'Au0+']","['C4-', 'C4-', 'C4-', 'N3-', 'N3-']","['C4-', 'C4-', 'N3-', 'N3-', 'N3-']","['Co0+', 'Co0+', 'Co0+', 'Cu0+', 'Cu0+']","['Cu0+', 'Cu0+', 'Cu0+', 'Cu0+', 'Cu0+']","['F-', 'F-', 'F-', 'F-', 'F-']","['F-', 'F-', 'O2-', 'O2-', 'O2-']","['F-', 'O2-', 'O2-', 'O2-', 'O2-']","['Fe0+', 'Si0+', 'Si0+', 'Si0+', 'Si0+']","['Ge0+', 'Ge0+', 'Ge0+', 'Ge0+', 'Ge0+']","['H+', 'O2-', 'O2-', 'O2-', 'O2-']","['Li0+', 'Li0+', 'Li0+', 'Li0+', 'Li0+']","['N2.6-', 'N2.6-', 'N2.6-', 'N2.6-', 'O2-']","['N3-', 'N3-', 'N3-', 'N3-', 'O2-']","['N3-', 'N3-', 'N3-', 'O2-', 'O2-']","['N3-', 'N3-', 'O2-', 'O2-', 'O2-']","['N3-', 'O2-', 'O2-', 'O2-', 'O2-']","['Ni0+', 'Ni0+', 'Ni0+', 'Ni0+', 'Ni0+']","['Ni0+', 'Ni0+', 'Ni0+', 'Yb0+', 'Yb0+']","['O0+', 'O0+', 'O0+', 'O0+', 'O0+']","['O2-', 'O2-', 'O2-', 'O2-', 'O2-']","['Pd0+', 'Pd0+', 'Pd0+', 'Pd0+', 'Pd0+']","['Pd0+', 'Pd0+', 'Pd0+', 'Si0+', 'Si0+']","['Pt0+', 'Pt0+', 'Pt0+', 'Pt0+', 'Pt0+']","['Ru0+', 'Ru0+', 'Ru0+', 'Ru0+', 'Ru0+']","['S2-', 'S2-', 'S2-', 'S2-', 'S2-']","['Si0+', 'Si0+', 'Si0+', 'Si0+', 'Si0+']","['Si3-', 'Si3-', 'Si3-', 'Si3-', 'Si3-']","['Te2-', 'Te2-', 'Te2-', 'Te2-', 'Te2-']"
0,0.8840666977833724,19.127253251540484,-7.718387111888736,-10.027345526090546,4.699799634578023,5.365325010927156,-6.4766533903425705,-4.793964464857797,11.421340083098682,3.266854667369652,8.670789885307899,-2.7291307370722313,-10.220356921823344,9.865214592094272,-7.645920570206718,5.234944834813801,12.22375159664735,-0.8404340795533228,-4.459056358181283,9.815126831885557,-6.603246981891495,2.2439266566364093,7.670354779930035,-8.5971449334168,8.278106853493947,-13.950805705749188,10.909765018824256,-3.868765159093489,-6.381541167504795
1,0.8837122173526849,-6.269530418451102,-7.71803263466306,-10.028615110622761,4.698726103187411,5.367822325755438,-6.1934260870267295,,11.406759285771086,3.2664580806765238,8.67071681545434,-2.7289150814813703,-10.220356921823344,9.866704924473197,-7.645920570206718,5.234944834813801,10.609920321315583,9.358411161828313,-4.459386368839011,-4.449275208508753,-6.613305941067799,2.3178230739613155,7.692874221012349,-8.59679045637191,8.277752305492726,-14.003268323140105,10.909765018824256,-3.872663900833364,
2,1.6741967691793642,19.127253251540484,10.236442478712467,-10.037700298287655,,-3.3220814869106268,-6.4766533903425705,,11.40353279677442,-7.2832428378064735,,,,9.865214592094272,,5.234944834813801,-8.245304158676818,9.36089142602153,,-4.450441556671953,-6.60398336673691,2.852832741633574,7.68626727818108,-9.361035371753667,8.278106853493947,,,-3.8673470711655766,
3,1.806416533535775,-6.269530418451102,-7.718387111888736,-10.03670433494015,,,-6.1934260870267295,,11.421340083098682,-7.285933864296612,,,,9.866704924473197,,,10.31376108417526,,,-4.450110505295271,-6.7021886910025055,2.890791963944341,7.656236195928295,-9.361389848968056,8.277752305492726,,,-3.8638028427491076,
4,-11.473370264079083,,-7.71803263466306,,,,,,11.406759285771086,-7.272500646535204,,,,,,,12.22375159664735,,,-4.449425923572738,-2.9903878494289446,8.710205242162605,7.670262087970341,-8.093081756735744,,,,,
5,-11.473369950473034,,10.236442478712467,,,,,,11.40353279677442,-7.29188951826419,,,,,,,10.597848743963656,,,10.084904426156289,-2.990135272084293,8.710205244515654,7.693730867504813,-8.205815494062897,,,,,
6,0.7295141304430522,,,,,,,,,,,,,,,,-8.245304158676818,,,7.731390683293627,-2.990135272084293,,7.685548284033624,-8.206227469726473,,,,,
7,0.7295141304430522,,,,,,,,,,,,,,,,,,,7.732642395883569,-2.990135272084293,,7.6555272624529564,-8.088537247167046,,,,,
8,0.9134879027648191,,,,,,,,,,,,,,,,,,,7.73099818240226,12.615953404538367,,,-3.3008254215336277,,,,,
9,0.9294495882236762,,,,,,,,,,,,,,,,,,,7.731194629045413,10.492149772637791,,,-3.100488868794628,,,,,
10,0.6047382864300546,,,,,,,,,,,,,,,,,,,7.731390683293627,6.436095490510167,,,-3.4853229628050633,,,,,
11,0.6050931816739965,,,,,,,,,,,,,,,,,,,7.732642395883569,12.419131422018902,,,-3.232307539442825,,,,,
12,-0.3448032346073932,,,,,,,,,,,,,,,,,,,7.73099818240226,-4.760719765843685,,,,,,,,
13,-0.5855891259973798,,,,,,,,,,,,,,,,,,,7.731520619329635,-4.749974126827912,,,,,,,,
14,-0.11414483010017247,,,,,,,,,,,,,,,,,,,-5.7382454993782765,4.741342420565959,,,,,,,,
15,-0.11485376403022247,,,,,,,,,,,,,,,,,,,11.961275903076976,-4.722643080515596,,,,,,,,
16,1.146733825064759,,,,,,,,,,,,,,,,,,,-5.726634201986131,5.711629820174611,,,,,,,,
17,1.1619763457688654,,,,,,,,,,,,,,,,,,,12.122635454392638,3.212669701704203,,,,,,,,
18,0.5441228219141283,,,,,,,,,,,,,,,,,,,,3.2179119428981218,,,,,,,,
19,0.5512122387710742,,,,,,,,,,,,,,,,,,,,3.2126676435759816,,,,,,,,
20,,,,,,,,,,,,,,,,,,,,,3.2182641024314997,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,-6.153034042902076,,,,,,,,
22,,,,,,,,,,,,,,,,,,,,,-6.152868073030138,,,,,,,,
23,,,,,,,,,,,,,,,,,,,,,4.745288624331702,,,,,,,,
24,,,,,,,,,,,,,,,,,,,,,6.096046940604776,,,,,,,,
25,,,,,,,,,,,,,,,,,,,,,6.096046940604776,,,,,,,,
26,,,,,,,,,,,,,,,,,,,,,4.7453512609545125,,,,,,,,
27,,,,,,,,,,,,,,,,,,,,,4.745363825643909,,,,,,,,
28,,,,,,,,,,,,,,,,,,,,,6.096046940604776,,,,,,,,
29,,,,,,,,,,,,,,,,,,,,,6.095737531836295,,,,,,,,
30,,,,,,,,,,,,,,,,,,,,,4.745288624331702,,,,,,,,
31,,,,,,,,,,,,,,,,,,,,,2.684767503947227,,,,,,,,
32,,,,,,,,,,,,,,,,,,,,,-2.479244540296998,,,,,,,,
33,,,,,,,,,,,,,,,,,,,,,-3.226915373832642,,,,,,,,
34,,,,,,,,,,,,,,,,,,,,,10.78958414517158,,,,,,,,
35,,,,,,,,,,,,,,,,,,,,,10.800114265713752,,,,,,,,
36,,,,,,,,,,,,,,,,,,,,,6.4371893228422215,,,,,,,,
37,,,,,,,,,,,,,,,,,,,,,12.418423715489606,,,,,,,,
38,,,,,,,,,,,,,,,,,,,,,-2.7101280020150234,,,,,,,,
39,,,,,,,,,,,,,,,,,,,,,-2.7106676128707328,,,,,,,,
40,,,,,,,,,,,,,,,,,,,,,-2.7107099061661053,,,,,,,,
41,,,,,,,,,,,,,,,,,,,,,-2.710966009533224,,,,,,,,
42,,,,,,,,,,,,,,,,,,,,,15.43531560020423,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,15.43531560020423,,,,,,,,
44,,,,,,,,,,,,,,,,,,,,,-2.7101280020150234,,,,,,,,
45,,,,,,,,,,,,,,,,,,,,,-2.7106676128707328,,,,,,,,
46,,,,,,,,,,,,,,,,,,,,,-2.7107099061661053,,,,,,,,
47,,,,,,,,,,,,,,,,,,,,,-2.710966009533224,,,,,,,,
48,,,,,,,,,,,,,,,,,,,,,3.385910810822608,,,,,,,,
49,,,,,,,,,,,,,,,,,,,,,3.3862941513164926,,,,,,,,
50,,,,,,,,,,,,,,,,,,,,,3.3861050073539753,,,,,,,,
51,,,,,,,,,,,,,,,,,,,,,3.3857538460003243,,,,,,,,
52,,,,,,,,,,,,,,,,,,,,,4.652532643014385,,,,,,,,
53,,,,,,,,,,,,,,,,,,,,,4.626446662181518,,,,,,,,
54,,,,,,,,,,,,,,,,,,,,,-4.713280061337805,,,,,,,,
55,,,,,,,,,,,,,,,,,,,,,-4.704618376047021,,,,,,,,
56,,,,,,,,,,,,,,,,,,,,,6.0585619443541505,,,,,,,,
57,,,,,,,,,,,,,,,,,,,,,-9.227657672123417,,,,,,,,
58,,,,,,,,,,,,,,,,,,,,,-9.227657672123417,,,,,,,,
59,,,,,,,,,,,,,,,,,,,,,11.298994868300356,,,,,,,,
60,,,,,,,,,,,,,,,,,,,,,11.296759167847583,,,,,,,,
61,,,,,,,,,,,,,,,,,,,,,-6.209392020963209,,,,,,,,
62,,,,,,,,,,,,,,,,,,,,,-6.209109071642972,,,,,,,,
63,,,,,,,,,,,,,,,,,,,,,-16.02303604371604,,,,,,,,
64,,,,,,,,,,,,,,,,,,,,,3.926182931530239,,,,,,,,
65,,,,,,,,,,,,,,,,,,,,,-16.025003767928744,,,,,,,,
66,,,,,,,,,,,,,,,,,,,,,3.937895161885713,,,,,,,,
67,,,,,,,,,,,,,,,,,,,,,3.937895161885713,,,,,,,,
68,,,,,,,,,,,,,,,,,,,,,-16.02535437657562,,,,,,,,
69,,,,,,,,,,,,,,,,,,,,,3.926182931530239,,,,,,,,
70,,,,,,,,,,,,,,,,,,,,,-16.02338763430129,,,,,,,,
71,,,,,,,,,,,,,,,,,,,,,7.639338701527811,,,,,,,,
72,,,,,,,,,,,,,,,,,,,,,7.634021554128066,,,,,,,,
73,,,,,,,,,,,,,,,,,,,,,-1.663688717671493,,,,,,,,
74,,,,,,,,,,,,,,,,,,,,,-1.5857601828633108,,,,,,,,
75,,,,,,,,,,,,,,,,,,,,,-1.663688717671493,,,,,,,,
76,,,,,,,,,,,,,,,,,,,,,-1.5854097670586116,,,,,,,,
77,,,,,,,,,,,,,,,,,,,,,-1.6636645159079793,,,,,,,,
78,,,,,,,,,,,,,,,,,,,,,-1.6636857475573557,,,,,,,,
79,,,,,,,,,,,,,,,,,,,,,-1.5857621386797365,,,,,,,,
80,,,,,,,,,,,,,,,,,,,,,-1.5857612633416835,,,,,,,,
81,,,,,,,,,,,,,,,,,,,,,-4.616910567859499,,,,,,,,
82,,,,,,,,,,,,,,,,,,,,,-4.616910567859499,,,,,,,,
83,,,,,,,,,,,,,,,,,,,,,-4.616888697643343,,,,,,,,
84,,,,,,,,,,,,,,,,,,,,,-4.616910567859499,,,,,,,,
85,,,,,,,,,,,,,,,,,,,,,-2.9903878494289446,,,,,,,,
86,,,,,,,,,,,,,,,,,,,,,-2.990135272084293,,,,,,,,
87,,,,,,,,,,,,,,,,,,,,,-2.990135272084293,,,,,,,,
88,,,,,,,,,,,,,,,,,,,,,-2.990135272084293,,,,,,,,
89,,,,,,,,,,,,,,,,,,,,,11.493625893563026,,,,,,,,
90,,,,,,,,,,,,,,,,,,,,,-6.069963707321041,,,,,,,,
91,,,,,,,,,,,,,,,,,,,,,11.609372426891907,,,,,,,,
92,,,,,,,,,,,,,,,,,,,,,-5.080193328618676,,,,,,,,
93,,,,,,,,,,,,,,,,,,,,,-5.600506747417231,,,,,,,,
94,,,,,,,,,,,,,,,,,,,,,11.317616092247503,,,,,,,,
95,,,,,,,,,,,,,,,,,,,,,-5.161842591788618,,,,,,,,
96,,,,,,,,,,,,,,,,,,,,,11.608018918664802,,,,,,,,
97,,,,,,,,,,,,,,,,,,,,,11.47348131932188,,,,,,,,
98,,,,,,,,,,,,,,,,,,,,,-5.539062063549024,,,,,,,,
99,,,,,,,,,,,,,,,,,,,,,11.48067319892515,,,,,,,,
100,,,,,,,,,,,,,,,,,,,,,-5.540886863553664,,,,,,,,
101,,,,,,,,,,,,,,,,,,,,,-5.540584026978592,,,,,,,,
102,,,,,,,,,,,,,,,,,,,,,11.479012136880213,,,,,,,,
103,,,,,,,,,,,,,,,,,,,,,-5.5402638690990935,,,,,,,,
104,,,,,,,,,,,,,,,,,,,,,11.486401243874404,,,,,,,,
105,,,,,,,,,,,,,,,,,,,,,3.8941676815613246,,,,,,,,
106,,,,,,,,,,,,,,,,,,,,,-8.348896697683974,,,,,,,,
107,,,,,,,,,,,,,,,,,,,,,-8.349183689499847,,,,,,,,
108,,,,,,,,,,,,,,,,,,,,,3.8941676815613246,,,,,,,,
109,,,,,,,,,,,,,,,,,,,,,-5.996962852137069,,,,,,,,
110,,,,,,,,,,,,,,,,,,,,,-5.997019948088702,,,,,,,,
111,,,,,,,,,,,,,,,,,,,,,-6.269861742851456,,,,,,,,
112,,,,,,,,,,,,,,,,,,,,,-6.269876990906628,,,,,,,,
113,,,,,,,,,,,,,,,,,,,,,11.47348131932188,,,,,,,,
114,,,,,,,,,,,,,,,,,,,,,-5.539062063549024,,,,,,,,
115,,,,,,,,,,,,,,,,,,,,,11.48067319892515,,,,,,,,
116,,,,,,,,,,,,,,,,,,,,,-5.540886863553664,,,,,,,,
117,,,,,,,,,,,,,,,,,,,,,-5.540584026978592,,,,,,,,
118,,,,,,,,,,,,,,,,,,,,,11.479012136880213,,,,,,,,
119,,,,,,,,,,,,,,,,,,,,,-5.5402638690990935,,,,,,,,
120,,,,,,,,,,,,,,,,,,,,,11.486401243874404,,,,,,,,
121,,,,,,,,,,,,,,,,,,,,,-6.382721798058837,,,,,,,,
122,,,,,,,,,,,,,,,,,,,,,-6.380863575023026,,,,,,,,
123,,,,,,,,,,,,,,,,,,,,,3.8941676815613246,,,,,,,,
124,,,,,,,,,,,,,,,,,,,,,-8.348896697683974,,,,,,,,
125,,,,,,,,,,,,,,,,,,,,,-8.349183689499847,,,,,,,,
126,,,,,,,,,,,,,,,,,,,,,3.8941676815613246,,,,,,,,
127,,,,,,,,,,,,,,,,,,,,,6.738054966968782,,,,,,,,
128,,,,,,,,,,,,,,,,,,,,,6.746361763904048,,,,,,,,
129,,,,,,,,,,,,,,,,,,,,,6.746329098674083,,,,,,,,
130,,,,,,,,,,,,,,,,,,,,,6.737764469553474,,,,,,,,
