,"['Au0+', 'Au0+']","['Au0+', 'Li0+']","['Au0+', 'Tc0+']","['B0+', 'B0+']","['B3-', 'B3-']","['Ba0+', 'Ba0+']","['C0+', 'C0+']","['C0+', 'O0+']","['C4-', 'C4-']","['Ca0+', 'Ca0+']","['Cl0+', 'Cl0+']","['Co0+', 'Co0+']","['Co0+', 'Li0+']","['Co0+', 'Rh0+']","['Co0+', 'Tc0+']","['Cr0+', 'Cr0+']","['Cr0+', 'Fe0+']","['Cr0+', 'Ir0+']","['Cr0+', 'Tc0+']","['Cu0+', 'Cu0+']","['Cu0+', 'Ni0+']","['Cu0+', 'Pd0+']","['Cu0+', 'Tc0+']","['Er0+', 'Er0+']","['F-', 'F-']","['Fe0+', 'Fe0+']","['Fe0+', 'Pt0+']","['Fe0+', 'Tc0+']","['Ga0+', 'Ga0+']","['H-', 'H-']","['Hf0+', 'Hf0+']","['Hg0+', 'Hg0+']","['Ir0+', 'Ir0+']","['Ir0+', 'Mn0+']","['Ir0+', 'Tc0+']","['Ir0+', 'V0+']","['La0+', 'La0+']","['La0+', 'Y0+']","['Li0+', 'Li0+']","['Li0+', 'Ru0+']","['Mn0+', 'Mn0+']","['Mn0+', 'Ni0+']","['Mn0+', 'Tc0+']","['Mo0+', 'Mo0+']","['Ni0+', 'Ni0+']","['Ni0+', 'Pt0+']","['Ni0+', 'Tc0+']","['O0+', 'O0+']","['O2-', 'O2-']","['Os0+', 'Os0+']","['Os0+', 'Pd0+']","['Os0+', 'Pt0+']","['Os0+', 'Sc0+']","['Pd0+', 'Pd0+']","['Pd0+', 'Pt0+']","['Pd0+', 'Tc0+']","['Pt0+', 'Pt0+']","['Pt0+', 'Tc0+']","['Re0+', 'Re0+']","['Rh0+', 'Rh0+']","['Rh0+', 'Tc0+']","['Ru0+', 'Ru0+']","['Sc0+', 'Sc0+']","['Sc0+', 'Tc0+']","['Sc0+', 'Y0+']","['Si0+', 'Si0+']","['Si4-', 'Si4-']","['Sr0+', 'Sr0+']","['Tc0+', 'Tc0+']","['Tc3-', 'Tc3-']","['Te2-', 'Te2-']","['Ti0+', 'Ti0+']","['U0+', 'U0+']","['W0+', 'W0+']","['Y0+', 'Y0+']","['Zn0+', 'Zn0+']","['Zr0+', 'Zr0+']"
0,36.34552360465429,43.66247356324807,32.31172415938246,2.2654642862209955,3.7227204508110012,6.366239599277946,-11.902468958404311,-3.1028765134301617,20.93426801161712,10.76772274116823,21.98238962634285,36.449268952729014,40.20557618627551,25.52935384897104,27.721812974529087,35.95166708057467,37.838142849502944,30.254047847165694,24.98536446266483,46.04797980556594,39.85344734828076,39.90862806663218,33.851979993158366,5.170758472998456,-23.50732955268471,27.602544330785626,35.91256147548219,28.47562697347744,27.994184735678537,-4.597785361177937,7.758822525166252,20.713927183841978,33.30651367139296,30.908521922381464,20.0955328329784,29.91944915099431,4.887671404796048,17.109832951862646,52.83879288671252,-10.070071191632096,19.795562206722494,11.88577410099367,31.520600292732908,3.89467615319119,44.31068506091346,40.33993985385552,22.12949524749561,-6.377075106122969,6.219600402834839,42.7445806459909,24.932950217746296,24.86583414921293,24.619339356491498,27.15896105453425,26.695904119653576,22.59303197386424,21.25003384835614,20.86986207870088,25.344212142964523,29.20297663378593,22.606603468186766,24.54881092296175,22.59956693118981,19.96826120043253,16.051944290518264,2.291066459698599,-17.521445090008072,5.715929225654105,32.258865259217394,26.5374828236198,16.342258031541448,-17.897680914136608,15.636742046841366,22.90651833760514,9.697856013682896,30.25548950941393,12.837303977568508
1,33.31409674910187,43.662997649541325,32.311724148300456,3.044961336106267,,,,9.882805220966903,20.934016071725548,10.39610512428898,,21.272867926255635,40.20824608604403,25.529693456406918,27.721315926923946,34.55937915276285,37.838414445479096,30.2544499081211,24.985370804878354,24.739979154450076,39.85283331947247,39.908840034794444,33.851672998486556,5.045211657933405,,-8.204499791787377,35.91220067422104,28.477680826985484,-2.411527563094316,-4.597466709285907,6.254578691117804,,24.6479795232915,30.923857661574957,20.096631027693405,29.919591618570898,6.010546835224816,17.3357014318971,37.008817679384954,-10.064046728183559,31.558604091923105,11.855458246853077,31.516394768639188,4.065037086898837,42.31362363176496,40.34432119773797,22.12949524749561,-6.373323930097657,6.219600402834839,-12.638130598650886,24.93290911706307,24.866058878017583,24.7228352384622,26.53489081966657,26.69621110424328,22.59351618807514,26.761755757874734,20.87043492279005,15.72352838699472,18.52819690448917,22.605410291903745,32.128601940991764,16.487003697419556,19.968118684547807,16.093537866509095,2.2909995370065848,-17.51904904316048,,14.589030047871391,23.160197542962937,,23.821460721659705,14.987711893973954,22.909571184457644,16.06658273485735,,
2,42.77062557442243,,,2.2654642862209955,,,,,20.95581760731695,10.887981886951755,,12.170961856351914,,,,16.183918789681805,,,,-5.2991173328839904,,,,5.034479743664777,,-8.201475716734702,,,-2.4245881381860577,,,,25.853445526546043,,,,-4.299555088433264,,,,16.07625189183721,11.878785328164845,,22.050939916333178,37.76262113646619,,,6.2346888155484335,,-12.63824002455441,,,,24.0709647663975,,,-5.476815056746639,,15.722904573997651,18.564815016364378,,29.996165656639192,21.92537709061274,,,2.469227780129741,,,14.590154592822957,19.052812326930905,,,,9.946840831126092,17.104632475247165,,
3,41.26462909270121,,,,,,,,-20.241668151356293,9.985921722837283,,-12.685165956579064,,,,16.180841553168037,,,,-5.298425700053199,,,,5.072520336047498,,-8.204056890591167,,,-2.4096506654816148,,,,28.49126804664764,,,,,,,,16.078638736079444,11.847675505426292,,22.055698408041884,30.742541973486365,,,6.233602197613879,,,,,,,,,-5.4757499435437005,,15.721946280168032,10.860339304819249,,32.595380896252266,14.160742531781198,,,2.4707632721675528,,,14.588459621031898,27.379689403016982,,,,9.932860049985807,8.573361147057287,,
4,-6.76807695333178,,,,,,,,20.95581760731695,7.453691914902123,,14.145742809834967,,,,16.178321323401423,,,,-5.704230655363477,,,,,,-8.204272068424498,,,-2.4280538496194644,,,,7.058710263702523,,,,,,,,16.08920859399306,11.884682224923138,,7.639926375403751,17.873564021767773,,,,,,,,,,,,-5.740831111158286,,15.723334112292846,10.848499982522155,,-9.778412968193479,23.671407302519604,,,2.413027334350125,,,14.589875743662601,31.181686628350775,,,,7.706477295718878,9.502461746496945,,
5,-6.765594847411176,,,,,,,,-20.241668151356293,3.2634367290186663,,14.145565692933374,,,,15.980998197111129,,,,-5.703879713271026,,,,,,-8.316797400612733,,,-2.41063848853669,,,,6.652831319636852,,,,,,,,16.086565055253253,11.858170998756345,,7.624825953419217,16.233399692128593,,,,,,,,,,,,-5.741797947485635,,,11.21415108569048,,-9.778069466433106,18.43733695328912,,,2.4143555059366864,,,,40.27475654386234,,,,7.709863318974197,13.595894529281555,,
6,,,,,,,,,10.043031976467061,3.272433274539812,,14.145249845536265,,,,15.993501124250812,,,,-6.555706548703506,,,,,,-8.36480789266366,,,-2.4257099834150058,,,,7.05977323045145,,,,,,,,16.066681318267097,11.873652825987767,,11.7798481003136,16.952263105820407,,,,,,,,,,,,-5.559575389496102,,,11.208970502123744,,-9.778463791028779,15.253786854041087,,,2.32612275170111,,,,40.59104026084398,,,,11.059709245061946,-9.436875001791769,,
7,,,,,,,,,10.043031976467061,3.2710201793075875,,14.145507900380832,,,,15.988191716081644,,,,-6.560311803605388,,,,,,-8.3228316172047,,,,,,,7.057644287650061,,,,,,,,16.09073710585936,11.853154757165987,,11.78003939602385,8.34923676898135,,,,,,,,,,,,-5.55673288489746,,,11.213667750707833,,-9.7789918281326,22.796509575421464,,,2.3261225564162853,,,,39.385581598092166,,,,11.05727789547091,,,
8,,,,,,,,,10.043031976467061,,,-12.68452915835966,,,,,,,,-5.662260172410564,,,,,,-8.28641042741886,,,,,,,6.651414469309996,,,,,,,,19.667105469392165,,,11.7799936155846,10.2377507694568,,,,,,,,,,,,,,,11.206751743028274,,-8.648499243756827,,,,2.2488464607400456,,,,25.586310901726,,,,11.058343571807123,,,
9,,,,,,,,,,,,10.74351857988488,,,,,,,,-5.662619576131789,,,,,,-10.340314451288133,,,,,,,7.061188715550909,,,,,,,,19.659306944640676,,,11.780146120121017,10.239356317556535,,,,,,,,,,,,,,,-6.429255075099306,,-8.647083007635823,,,,2.2488464607400456,,,,26.48645016253862,,,,11.051372937922805,,,
10,,,,,,,,,,,,10.742598329862682,,,,,,,,-5.965727826202329,,,,,,-10.33978590262352,,,,,,,21.11331210134084,,,,,,,,21.22041826091424,,,11.780029197319843,8.349397809601976,,,,,,,,,,,,,,,-6.471170259488885,,-8.648565345890917,,,,2.291066459698599,,,,29.949400135984124,,,,11.051507611948805,,,
11,,,,,,,,,,,,-12.685784527769227,,,,,,,,-5.965010845073324,,,,,,-10.34017960442845,,,,,,,21.141532755683045,,,,,,,,17.21305997884872,,,11.77959805777651,-11.374506854994658,,,,,,,,,,,,,,,-6.440277473129438,,-8.644733874550239,,,,2.2909995370065848,,,,,,,,11.053565916254493,,,
12,,,,,,,,,,,,-12.684892882416078,,,,,,,,-2.3411334639873673,,,,,,-10.341055856997524,,,,,,,11.545552731563292,,,,,,,,17.21838704142019,,,11.7798481003136,-11.373009506671323,,,,,,,,,,,,,,,-6.457775958171161,,-10.657358229487485,,,,2.212663533256732,,,,,,,,,,,
13,,,,,,,,,,,,21.27326065793375,,,,,,,,-2.278614197726329,,,,,,-9.444526199471465,,,,,,,11.54464018147323,,,,,,,,17.192122757317797,,,11.78003939602385,17.506927275311217,,,,,,,,,,,,,,,-10.90977383947725,,-10.662450676711309,,,,2.2127920638568117,,,,,,,,,,,
14,,,,,,,,,,,,12.17168458374883,,,,,,,,-2.2659601759662746,,,,,,-9.443993716914829,,,,,,,12.235486990205123,,,,,,,,17.247683811696074,,,11.7799936155846,17.508498386612956,,,,,,,,,,,,,,,-10.920656767371991,,-10.660186648236465,,,,,,,,,,,,,,,
15,,,,,,,,,,,,27.155913240549367,,,,,,,,-2.2662948098687083,,,,,,-9.445165001051326,,,,,,,12.238792308306783,,,,,,,,17.23876425556298,,,11.780146120121017,17.507493475515442,,,,,,,,,,,,,,,-10.914829815938935,,-10.663153441696743,,,,,,,,,,,,,,,
16,,,,,,,,,,,,26.93963764499007,,,,,,,,-2.27944053777225,,,,,,-9.444998233547294,,,,,,,12.23525247503862,,,,,,,,17.192146086418067,,,11.780029197319843,19.277631551469444,,,,,,,,,,,,,,,-10.912441192822206,,13.203806495275167,,,,,,,,,,,,,,,
17,,,,,,,,,,,,-11.703797919504108,,,,,,,,-2.3422718767555226,,,,,,17.32828563393441,,,,,,,12.238383489461963,,,,,,,,,,,11.77959805777651,19.28636929705881,,,,,,,,,,,,,,,10.847140059807002,,13.194277139561034,,,,,,,,,,,,,,,
18,,,,,,,,,,,,-11.62487020853095,,,,,,,,,,,,,,16.920295917423296,,,,,,,-7.2108775900478035,,,,,,,,,,,11.7798481003136,19.277287945104263,,,,,,,,,,,,,,,10.861631565891937,,13.203765569110463,,,,,,,,,,,,,,,
19,,,,,,,,,,,,-11.691231872133807,,,,,,,,,,,,,,17.33367441244738,,,,,,,-7.249304048772295,,,,,,,,,,,11.78003939602385,7.813207499258225,,,,,,,,,,,,,,,,,13.194011898947982,,,,,,,,,,,,,,,
20,,,,,,,,,,,,-11.695599039442197,,,,,,,,,,,,,,17.33026925243999,,,,,,,-7.210915423463099,,,,,,,,,,,11.7799936155846,8.850533585848742,,,,,,,,,,,,,,,,,28.60774200216807,,,,,,,,,,,,,,,
